"","case","iteration","p_HP","HP","p_DD","DD","p_PS1","PS1","p_PS2","PS2","greg"
"10559",11,559,0.884,0.0188231227483811,0.1,0.0157488074336218,0.026,0.112579447318184,0.036,0.046075579391182,0.034
"10560",11,560,0.988,0.0150430748577346,0.034,0.012273181293954,0.032,0.0119114350485849,0.04,0.0309917332867748,0.036
"10561",11,561,0.942,0.445661444184759,0.588,0.446617433667996,0.382,0.556820614329316,0.41,0.464151406438535,0.314
"10562",11,562,0.484,0.00523457451844506,0.608,0.00370275238293316,0.00800000000000001,0.00201056755098983,0.00600000000000001,0.000706150818873597,0.016
"10563",11,563,0.304,0.0526387573470791,0.896,0.0483621648483422,0.024,0.0489076115120014,0.024,0.0295909565449584,0.036
"10564",11,564,0.48,0.00300485651937331,0.02,0.00193939103499097,0.034,0.0672773259781279,0.03,0.0282240399072018,0.03
"10565",11,565,0.632,0.0534038672584313,0.46,0.0491173313800504,0.024,0.0608141369434866,0.046,0.0382882766716568,0.03
"10566",11,566,0.546,0.000150173259704315,0.036,4.74622275782322e-05,0.004,3.43421894142271e-05,0.002,8.61819532738117e-06,0.002
"10567",11,567,0.97,0.0451954578214654,0.472,0.0410425612218694,0.046,0.0905305816782408,0.042,0.0471736530378695,0.036
"10568",11,568,0.808,0.187227062446689,0.91,0.184179395071766,0.0680000000000001,0.324706897964935,0.0620000000000001,0.114922791501345,0.0660000000000001
"10569",11,569,0.294,0.122130032473427,0.0620000000000001,0.118069204795258,0.376,0.609311527757329,0.35,0.438476871524189,0.402
"10570",11,570,0.118,0.00794246729245303,0.236,0.0059728490339972,0.012,0.00331939321626085,0.01,0.00320426673837326,0.01
"10571",11,571,0.966,0.000164881569757732,0.026,5.36076538593111e-05,0.004,2.07092510917661e-05,0.002,1.96057021748519e-05,0.002
"10572",11,572,0.972,0.00297615131989026,0.02,0.00191762222233571,0.012,0.038963468268882,0.018,0.00505833448438064,0.01
"10573",11,573,0.426,0.0703265378991483,0.026,0.0659225485069983,0.216,0.425119193829171,0.176,0.254681997817319,0.182
"10574",11,574,0.038,0.0140106273428285,0.478,0.0113357461291659,0.00600000000000001,0.00217926090136034,0.012,0.00185569116258888,0.016
"10575",11,575,0.982,0.125645577178551,0.258,0.121629434028436,0.118,0.263780313992353,0.11,0.154577392342823,0.12
"10576",11,576,0.052,0.000471585954410102,0.492,0.000205011002663347,0,3.96680519039183e-05,0.002,8.24579580749329e-06,0.004
"10577",11,577,0.232,0.163095047360835,0.686,0.159637921465157,0.0900000000000001,0.127778361109033,0.128,0.124378984701908,0.0940000000000001
"10578",11,578,0.33,0.0532295947938828,0.666,0.0489452821986764,0.02,0.0206807269858319,0.014,0.0200890713269326,0.032
"10579",11,579,0.472,0.0151956988274802,0.526,0.0124122365075418,0,0.0266040487927091,0.004,0.0143546727796049,0.012
"10580",11,580,0.11,0.0815520008430621,0.994,0.0771531213079772,0.05,0.0497132479783405,0.042,0.0111519768698651,0.05
"10581",11,581,0.346,0.0110636337060133,0.224,0.00869526962603695,0.02,0.0233475519383589,0.00600000000000001,0.00879527241486866,0.022
"10582",11,582,0.804,0.579590174552059,0.536,0.581598629219445,0.484,0.689783741252193,0.466,0.553425445426711,0.518
"10583",11,583,0.118,0.00891877016903857,0.028,0.00681442433939394,0.03,0.119927359141011,0.0600000000000001,0.057612409840972,0.164
"10584",11,584,0.136,0.0246050532081205,0.454,0.0211669270625662,0.01,0.00752757104384683,0.012,0.00435682605389465,0.022
"10585",11,585,0.252,0.00183530967537575,0.044,0.00108102014894862,0.004,3.68612047041417e-06,0.002,2.16280151899007e-07,0.026
"10586",11,586,0.196,0.204275627063418,0.258,0.201528026700484,0.184,0.292651726879081,0.152,0.352178987722199,0.194
"10587",11,587,0.81,0.850138894058132,0.694,0.851749588054041,0.796,0.806925261379574,0.76,0.894033366912233,0.748
"10588",11,588,0.374,0.341627626884056,0.652,0.34121679658536,0.254,0.407961945654953,0.28,0.157932652673614,0.304
"10589",11,589,0.94,0.21145324851703,0.61,0.208833330833341,0.144,0.154257235805441,0.158,0.232269775052748,0.16
"10590",11,590,0.444,0.00767380278454958,0.592,0.0057431246633175,0.00600000000000001,0.00853873195760579,0.00800000000000001,0.00584525486318832,0.00800000000000001
"10591",11,591,0.916,0.00435546620848714,0.0740000000000001,0.00299267638740353,0.014,0.0191670961096049,0.004,0.00778951881916323,0
"10592",11,592,0.118,0.201613971532802,0.022,0.198819175601004,0.67,0.978672024555432,0.674,0.712362885928524,0.89
"10593",11,593,0.816,0.396300227474474,0.69,0.396663736349337,0.284,0.389964709907888,0.274,0.229528059624361,0.294
"10594",11,594,0.4,0.0291889332928162,0.156,0.0255269767976247,0.024,0.0298065099000836,0.024,0.0481835155024649,0.024
"10595",11,595,0.768,0.0377400582654597,0.858,0.0337700008263562,0.012,0.0236395022152862,0.016,0.0244909003406563,0.038
"10596",11,596,0.976,0.773246022299,0.798,0.77530682252307,0.536,0.84120096702812,0.524,0.759015121184625,0.506
"10597",11,597,0.316,0.00707678676724932,0.05,0.00523580851670313,0.0780000000000001,0.136261880517534,0.0880000000000001,0.14466681261069,0.104
"10598",11,598,0.68,0.0573250157232943,0.182,0.0529946315477755,0.0760000000000001,0.175707668300931,0.0640000000000001,0.115339245792579,0.0840000000000001
"10599",11,599,0.146,0.0316828889373278,0.148,0.0279180001406694,0.054,0.0487221717241142,0.04,0.103006272232843,0.052
"10600",11,600,0.252,0.00437907437937454,0.852,0.0030115242217108,0.004,0.000188314443434368,0.01,0.000180775288082913,0.002
"10601",11,601,0.688,0.00468651872060673,0.15,0.00325814033021599,0.002,0.0138434040177138,0,0.00543628779609096,0
"10602",11,602,0.05,0.00109720348808578,0.004,0.00058134701173751,0.0800000000000001,0.111367206560695,0.0920000000000001,0.0631381688582791,0.044
"10603",11,603,0.0860000000000001,0.0012148904729235,0.038,0.000657909813173152,0.014,0.0360010514461355,0.022,0.0184946477055368,0.02
"10604",11,604,0.256,0.309439133180977,0.688,0.308520678158555,0.212,0.10979071701215,0.254,0.0100041338461733,0.224
"10605",11,605,0.21,0.150450761635036,0.732,0.146791262758554,0.0980000000000001,0.0164681660920277,0.112,0.00162683732224678,0.0760000000000001
"10606",11,606,0.104,0.0325620785996573,0.702,0.0287636726529215,0.014,0.00102831341970222,0.022,0.00156216589209157,0.01
"10607",11,607,0.244,0.0866198829920044,0.942,0.0822394287760735,0.0700000000000001,0.11215981738182,0.048,0.0292461479903001,0.056
"10608",11,608,0.804,0.129611345023205,0.262,0.125647627939661,0.118,0.15822482315261,0.106,0.0747301443310708,0.142
"10609",11,609,0.192,0.0148082874893066,0.552,0.012059501316368,0.00800000000000001,0.00130843248338652,0.01,0.00707730570726572,0.014
"10610",11,610,0.678,0.257569324913411,0.342,0.255769489377734,0.29,0.47977104541658,0.324,0.244807523378976,0.324
"10611",11,611,0.118,0.0066027997645703,0.93,0.00483638933207509,0.012,0.0051021712165642,0.004,0.00249519537552789,0.00600000000000001
"10612",11,612,0.324,0.0063841422044818,0.254,0.00465320881744202,0.002,0.000744569199479406,0.00600000000000001,0.00010062959933399,0.016
"10613",11,613,0.604,0.574353326594562,0.268,0.576336259866308,0.634,0.459390169627777,0.622,0.852020059747463,0.652
"10614",11,614,0.42,0.190427225046712,0.676,0.187435407121996,0.118,0.113694053581233,0.106,0.0710622657220232,0.144
"10615",11,615,0.04,0.00403365656044817,0.002,0.00273710392456672,0.142,0.243237179591159,0.116,0.154645997965357,0.158
"10616",11,616,0.636,0.300900794932004,0.642,0.299842075775699,0.182,0.0565679839153812,0.222,0.0166888513116381,0.244
"10617",11,617,0.45,0.374704655769015,0.938,0.374776450453619,0.234,0.0311485718221138,0.214,0.164496704970195,0.2
"10618",11,618,0.812,0.143290168342721,0.53,0.139521378449959,0.124,0.215861540473599,0.0760000000000001,0.152080370333699,0.0920000000000001
"10619",11,619,0.19,0.135678573114221,0.99,0.131798815138721,0.0800000000000001,0.0396540709434697,0.0620000000000001,0.0141597963234693,0.0640000000000001
"10620",11,620,0.034,0.0114340922673412,0,0.00902395656159838,0.154,0.154744253420086,0.12,0.0849989429031111,0.224
"10621",11,621,0.8,0.0121704213583011,0.036,0.00968020550417692,0.022,0.0586735808843437,0.028,0.0252447839561352,0.026
"10622",11,622,0.212,0.0957454212281265,0.642,0.0914187149385072,0.138,0.0129873981837405,0.11,0.0200910294911193,0.11
"10623",11,623,0.536,0.0118906268851811,0.84,0.00943039245708377,0.004,0.00830871498856078,0.004,0.00387656344722287,0.00600000000000001
"10624",11,624,0.076,0.113370771226199,0.512,0.10920685390581,0.0580000000000001,0.113291680685642,0.046,0.0854040430589964,0.0720000000000001
"10625",11,625,0.824,0.120835799842549,0.48,0.116758973235789,0.0760000000000001,0.0106482384405707,0.0880000000000001,0.0124875966922036,0.126
"10626",11,626,0.898,0.0280830476618669,0.106,0.0244707309004972,0.0680000000000001,0.11511418540569,0.042,0.0867004104318921,0.0580000000000001
"10627",11,627,0.236,0.106847670170495,0.784,0.102615756686608,0.056,0.102959738896241,0.048,0.0878909797524999,0.0860000000000001
"10628",11,628,0.55,0.0359231710391181,0.0760000000000001,0.0320086347033607,0.154,0.228472714817414,0.14,0.12847796775131,0.128
"10629",11,629,1,0.538607701837968,0.568,0.540382257063192,0.372,0.604478411237789,0.396,0.579853137419686,0.394
"10630",11,630,0.842,0.106873365861168,0.316,0.102641703821309,0.0940000000000001,0.285417737007835,0.0960000000000001,0.133006521762654,0.126
"10631",11,631,0.742,0.240388536720716,0.59,0.238284897932581,0.16,0.295906367903809,0.176,0.255718423348036,0.166
"10632",11,632,0.086,0.0951725842789932,0.294,0.0908418053138466,0.0760000000000001,0.13448394116721,0.0640000000000001,0.0746746731365193,0.152
"10633",11,633,0.348,0.260338614216327,0.956,0.258587348113925,0.138,0.138534013825584,0.136,0.0386220087473887,0.1
"10634",11,634,0.2,0.224279840893162,0.9,0.221888903261786,0.0840000000000001,0.0840962096406855,0.104,0.109272690417497,0.128
"10635",11,635,0.05,0.00157095239669628,0.348,0.000897186999970989,0,0.000860385514369177,0.00800000000000001,0.000294054811136313,0.00600000000000001
"10636",11,636,0.394,0.000310623825571792,0.012,0.000121047191759871,0.026,0.0164328145202806,0.014,0.00896653712248963,0.00800000000000001
"10637",11,637,0.984,0.694210777197477,0.75,0.69645829920901,0.49,0.743872731242262,0.544,0.195925989970432,0.472
"10638",11,638,0.794,0.00122247543315142,0.308,0.000662891520887721,0,0.00199556166106973,0.002,0.000440715594757335,0
"10639",11,639,0.886,0.0045278816430026,0.22,0.0031306236702966,0.016,0.0111642461149657,0.018,0.00576571656888092,0.004
"10640",11,640,0.482,0.680179303131083,0.632,0.682430215632119,0.474,0.660593886926974,0.564,0.611612123197595,0.504
"10641",11,641,0.74,0.700696511211486,0.454,0.702939413146436,0.768,0.573418590797591,0.804,0.906644759214644,0.682
"10642",11,642,0.96,0.0262143739940631,0.348,0.0226920549878343,0.032,0.0539927547099606,0.014,0.0241409591374325,0.02
"10643",11,643,0.724,0.00180295474396309,0.0800000000000001,0.00105827328286034,0.00600000000000001,0.00812006426841361,0.004,0.00848203886665988,0.004
"10644",11,644,0.79,0.484426296466817,0.266,0.485771811696594,0.602,0.76457655187793,0.582,0.570690948824237,0.54
"10645",11,645,0.846,0.186565175256629,0.43,0.183505991015795,0.168,0.0310124392948448,0.194,0.00322801319707944,0.15
"10646",11,646,0.39,0.00914392699927741,0.05,0.00700991383086047,0.034,0.13579154030852,0.036,0.0504402028074716,0.032
"10647",11,647,0.776,0.840697103737847,0.694,0.842377088964524,0.758,0.790470277274697,0.786,0.904496548926362,0.804
"10648",11,648,0.232,0.0219841420108347,0.044,0.0186979934617022,0.0860000000000001,0.0771756507637553,0.122,0.056688805792295,0.0640000000000001
"10649",11,649,0.762,0.484768538297838,0.936,0.486117188419282,0.322,0.454485739233735,0.318,0.315051190563435,0.34
"10650",11,650,0.082,0.00445074188419094,0.924,0.00306882046737034,0.004,0.00636208879266753,0.004,0.00123305269029261,0.00600000000000001
"10651",11,651,0.096,0.0134271566461641,0.526,0.0108085921765912,0.002,0.000105364741860736,0.00600000000000001,2.6066282233006e-05,0.024
"10652",11,652,0.754,0.854509149182128,0.936,0.856086454909214,0.652,0.869026190906064,0.644,0.841049475517064,0.616
"10653",11,653,0.454,0.43445385823271,0.736,0.435284653310778,0.306,0.377499860734036,0.348,0.0799282922701924,0.396
"10654",11,654,0.466,0.616742923388818,0.336,0.618895703037144,0.93,0.836649358212161,0.94,0.833726618107172,0.966
"10655",11,655,0.816,0.000374303170413979,0.034,0.000153312462906174,0.01,0.00587481094109321,0.00800000000000001,0.000137525775400382,0.016
"10656",11,656,0.846,0.00618802249110537,0.51,0.00448952043203044,0.00600000000000001,0.00834375532584419,0.00600000000000001,0.00279343096556728,0.004
"10657",11,657,0.764,0.0754313148732961,0.368,0.0710229684859633,0.0660000000000001,0.0537694240504795,0.0720000000000001,0.072281847789463,0.0660000000000001
"10658",11,658,0.222,0.0238862485803825,0.314,0.0204878869801726,0.03,0.0451234570911858,0.024,0.0227510084425384,0.036
"10659",11,659,0.512,0.130625683352855,0.228,0.126675698409127,0.176,0.358741693251338,0.16,0.272379328859963,0.126
"10660",11,660,0.712,0.0267701722561907,0.148,0.0232202475964827,0.0600000000000001,0.177985020390377,0.0700000000000001,0.0903667383730734,0.0900000000000001
"10661",11,661,0.162,0.256426002875913,0.034,0.254606078020072,0.726,0.745280064931714,0.706,0.535944267135553,0.608
"10662",11,662,0.082,0.0998509924270891,0.918,0.0955559486946516,0.0660000000000001,0.0738113163786225,0.0640000000000001,0.0321252827636147,0.038
"10663",11,663,0.586,0.724553153302081,0.364,0.726762518843631,0.696,0.503922795177997,0.714,0.635251617595297,0.722
"10664",11,664,0.294,0.0783593966804413,0.114,0.0739537134167982,0.0840000000000001,0.271417671231022,0.0600000000000001,0.123852301888397,0.0800000000000001
"10665",11,665,0.77,0.653850204323418,0.54,0.656083007179046,0.514,0.308335635936553,0.502,0.198582708576102,0.454
"10666",11,666,0.154,0.0282376038482902,0.0840000000000001,0.0246181933184078,0.052,0.149254555137662,0.05,0.090448724789649,0.124
"10667",11,667,0.318,0.0203212868346499,0.146,0.0171423150652642,0.028,0.0702954524678763,0.012,0.0256204476677,0.042
"10668",11,668,0.014,0.0037630927158161,0.002,0.00252428801377957,0.12,0.0926040950508977,0.114,0.145193134721331,0.0800000000000001
"10669",11,669,0.026,0.000665430320063921,0.00600000000000001,0.000314751176028416,0.0740000000000001,0.149748624550114,0.0780000000000001,0.0883896866885956,0.0660000000000001
"10670",11,670,0.508,0.0265436428129768,0.33,0.0230048815333662,0.036,0.0870722559325978,0.03,0.0229748293328157,0.022
"10671",11,671,0.706,0.184903932901322,0.322,0.181815898498136,0.19,0.460880548251876,0.164,0.323304646396193,0.2
"10672",11,672,0.056,0.0291117348742417,0.384,0.0254531604343866,0.03,0.00148590218268363,0.018,0.00298413742922765,0.032
"10673",11,673,0.928,0.261793918331466,0.354,0.260068123239341,0.208,0.171879040304253,0.198,0.200308678622506,0.23
"10674",11,674,0.686,0.276096299137646,0.466,0.274618642696125,0.162,0.301344988495767,0.182,0.0767740272132255,0.15
"10675",11,675,0.248,0.00186967510001665,0.704,0.00110525153826302,0.004,0.000237413653512153,0.00600000000000001,0.000101246824425028,0.004
"10676",11,676,0.498,0.441408120914746,0.876,0.442317254949807,0.252,0.552511782808722,0.24,0.427379116143422,0.252
"10677",11,677,0.904,0.0078029778238176,0.25,0.00585347088924837,0.012,0.0145467431529636,0.018,0.0106451907621022,0.024
"10678",11,678,0.338,0.105512785276095,0.492,0.101267998327363,0.0740000000000001,0.095760909491311,0.0860000000000001,0.0861192377633699,0.0760000000000001
"10679",11,679,0.062,0.000506529260838719,0.694,0.00022418892433651,0,4.55998243609201e-08,0.002,2.01706570113203e-07,0.002
"10680",11,680,0.93,0.0131817318553211,0.0880000000000001,0.0105874552978844,0.022,0.0864680355998202,0.05,0.0511309063158647,0.032
"10681",11,681,0.498,0.167206329170672,0.786,0.163817126688676,0.14,0.246326729178383,0.15,0.118842391388553,0.114
"10682",11,682,0.132,0.075393544791714,0.068,0.0709851875815349,0.134,0.148885143769998,0.15,0.168614907788183,0.206
"10683",11,683,0.834,0.0846593312560073,0.244,0.0802706951086842,0.102,0.167528297861785,0.0880000000000001,0.109485990264618,0.106
"10684",11,684,0.108,0.00754372202675566,0.022,0.00563220777614326,0.036,0.133293500004039,0.04,0.0620598863815498,0.01
"10685",11,685,0.768,0.123599070436227,0.116,0.119556701374389,0.238,0.361702176146054,0.198,0.296034001960001,0.192
"10686",11,686,0.38,0.393365628211545,0.25,0.393690625080719,0.568,0.786907337162501,0.584,0.82767272332008,0.63
"10687",11,687,0.342,0.0470867594903309,0.76,0.0428974644329965,0.028,9.28870371952328e-07,0.024,2.570161455695e-05,0.00600000000000001
"10688",11,688,0.4,0.0825851812976096,0.132,0.0781893247771854,0.196,0.0568225943401566,0.152,0.0561987767118959,0.186
"10689",11,689,0.406,0.182892412393406,0.748,0.17976955645316,0.1,0.239386604109205,0.0740000000000001,0.156409255431305,0.0640000000000001
"10690",11,690,0.076,0.120285363489643,0.888,0.116201809110732,0.0740000000000001,0.0616772943461144,0.0780000000000001,0.0119804649666617,0.114
"10691",11,691,0.96,0.108066579283131,0.712,0.103846741899563,0.0840000000000001,0.146063840951499,0.0740000000000001,0.106614739629638,0.118
"10692",11,692,0.428,0.0194665887555684,0.434,0.016346328533972,0.016,0.0346441917382083,0.014,0.00817652850684825,0.02
"10693",11,693,0.298,0.149107800533756,0.0800000000000001,0.145427478423392,0.406,0.692121354933454,0.354,0.506085831807642,0.344
"10694",11,694,0.344,0.000885854088905673,0.338,0.000447700076246393,0.00600000000000001,5.84670898229334e-05,0.004,6.15729760455874e-06,0.00600000000000001
"10695",11,695,0.178,0.00510546109284339,0.484,0.00359746599340705,0.018,0.000109215392302131,0.014,3.76006118478767e-05,0.012
"10696",11,696,0.024,0.00325471689970379,0.012,0.00213009541771092,0.024,0.0282695606771097,0.022,0.0346722005262151,0.022
"10697",11,697,0.902,0.235412165914204,0.362,0.233219929164293,0.196,0.351382747965205,0.188,0.339271096095789,0.208
"10698",11,698,0.492,0.716885447116072,0.914,0.71910842234161,0.46,0.188962874902148,0.444,0.712229098011314,0.422
